signal,market,corr_win,vol_win,agg,shrink,rebal,scheme,minvol,timing,sharpe,ann,vol,maxdd,turnover,sh_h1,sh_h2,n
beta,eqw,730,180,3.0,0.6,W,q20,20000000.0,fund63,1.1282243870000617,0.3680622325510647,0.3262314099855072,-0.614760641832936,23.02886001179647,0.8126559199951813,1.3926423654507223,1704
beta,eqw,730,180,3.0,0.6,W,q20,20000000.0,fund90,1.1281312208668077,0.34863633104892594,0.3090388109115965,-0.6206165645149213,21.346308572126354,0.7012743612878297,1.486651013471516,1673
beta,eqw_top100,730,180,3.0,0.4,W,q20,50000000.0,fund90,1.1278475782209605,0.45025289119144163,0.39921430864058743,-0.3546243336956343,22.807481434423373,0.6047818224140761,1.5790575813018057,1673
beta,eqw_top25,730,180,3.0,1.0,W,q20,20000000.0,none,1.1259257356240804,0.7544878124483885,0.6701044203685329,-0.9977475180901514,34.34071850536763,1.0761273246262804,1.288139976611845,2021
beta,eqw_top25,730,180,3.0,0.4,W,q20,20000000.0,fund90,1.12551384732734,0.3765330401248728,0.33454323198154606,-0.5718515868570672,22.823574807727002,0.6222478518664275,1.518944037626242,1673
beta,eqw,730,180,3.0,0.8,W,q20,20000000.0,none,1.1250612650036986,0.6635307628749605,0.5897730048263452,-0.8610426897192776,29.601405512774342,1.03537929327029,1.4314064582516044,2021
beta,advw_top100,730,180,3.0,0.8,M,q20,20000000.0,fund90,1.1247704316741116,0.3459754403073035,0.3075964930837954,-0.2807748474606768,12.958084659152679,0.8875844319600835,1.345313742358486,1673
beta,btceth,730,180,3.0,0.6,M,rank,5000000.0,none,1.1247236821542994,0.3141679556196157,0.27932901263166904,-0.4503155171121275,10.372498835237474,0.7533277301738291,1.6934858907935628,2007
beta,eqw_top100,365,180,3.0,0.8,M,q20,50000000.0,fund63,1.1204258438383758,0.5213569618217844,0.46532036429623036,-0.5104622587230372,17.404246526836797,0.8920953851137875,1.3189000860760052,1704
idvol,advw,90,90,,,M,q20,20000000.0,fund63,1.1189141130587137,0.3508952480294232,0.31360338021852296,-0.44439607299825834,16.46464916559727,1.2648233219754539,1.002177125106311,1704
beta,eqw_top25,365,90,1.0,0.4,M,q20,20000000.0,fund90,1.1186211084674538,0.3574579185003552,0.3195522735934098,-0.3807056046038517,15.93398969096143,0.3466545527252507,1.7973118821342864,1673
idvol,advw,90,90,,,M,q20,20000000.0,fund90,1.117419301861238,0.34203912418967164,0.3060973831577381,-0.47746096046537123,15.58293774340548,1.3375056871628606,0.946038404044187,1673
beta,eqw_top25,730,180,3.0,0.6,W,q20,20000000.0,fund90,1.114604452947218,0.3695565425470378,0.33155846593817445,-0.6367394060426623,23.65929483994748,0.7183793241363969,1.447471925776057,1673
beta,eqw,730,180,3.0,0.8,W,q20,50000000.0,fund63,1.114586172950717,0.4311568424775278,0.386831321741681,-0.372825911988683,25.384522547209404,0.7113261779843876,1.4743294743761282,1704
beta,advw_top100,730,180,3.0,0.4,M,q20,5000000.0,none,1.1136207851118425,0.41012697326661474,0.3682824339754265,-0.6177436466142825,14.368012043368797,0.8176345673453183,1.5032317601257896,2007
beta,advw_top100,730,180,3.0,0.8,M,q20,20000000.0,fund63,1.1124732463250855,0.35982066815866753,0.32344208667245666,-0.29668625362205314,14.042573972666652,0.9865878102020996,1.2260593968264641,1704
beta,eqw_top100,730,180,3.0,0.6,W,q20,50000000.0,fund63,1.111378443133888,0.4449446650442635,0.4003538738700017,-0.45706733868335947,25.4526311756399,0.6543397327725724,1.5210970794145033,1704
beta,eqw_top25,730,180,3.0,0.4,M,q20,5000000.0,fund63,1.1110050268769533,0.3196294548938802,0.2876939772202129,-0.33231980451780635,11.917981526087571,0.30347131125945015,1.7447128125865579,1704
beta,advw_top100,730,180,3.0,0.6,M,q20,5000000.0,fund63,1.1077581939708132,0.3005879269737843,0.2713479607822283,-0.38216852553427283,11.2217803665274,0.5498720192682565,1.5536676129390607,1704
beta,btceth,730,180,3.0,0.4,W,rank,5000000.0,fund63,1.1072677039800558,0.21448438258951602,0.19370598620239296,-0.1988407905483573,13.145722372971496,0.29905664498980333,1.7439498083958556,1704
beta,btceth,730,180,3.0,0.4,M,q20,5000000.0,fund90,1.107086061527313,0.2796651964266375,0.2526137814803821,-0.21493745368265815,10.178844319461593,0.34537278640635344,1.7060839198919846,1673
beta,advw_top100,730,180,3.0,0.8,M,q20,5000000.0,none,1.1055436260070706,0.43701589073258185,0.39529502088575813,-0.6648515214666617,14.505946792289839,0.9056366984829746,1.3881471817105544,2007
beta,advw,730,180,3.0,0.4,W,rank,5000000.0,fund90,1.1053253728383006,0.2096621344809079,0.1896836349124319,-0.24235132724785438,12.232359665098674,0.47755791536053455,1.6094056454215109,1673
beta,advw_top100,730,180,3.0,0.4,W,rank,5000000.0,fund90,1.1052612345636166,0.21047028848918115,0.19042583048004919,-0.23655264228322842,12.271821234275825,0.48024979238357224,1.6074808481642227,1673
beta,eqw_top100,730,180,3.0,0.8,M,q20,20000000.0,fund90,1.1046482420292405,0.38162285143728725,0.3454700210595958,-0.32748772906981183,14.272641450472026,1.0229884821083612,1.184394896896433,1673
beta,eqw,730,180,3.0,0.4,M,q20,5000000.0,fund90,1.103542998125671,0.2852207070774226,0.25845907913136135,-0.2978757291684866,10.470768170704849,0.41586623126274497,1.6344875554077498,1673
beta,eqw_top25,730,180,3.0,0.6,W,q20,50000000.0,fund90,1.1022797477274742,0.44153342491644976,0.40056385488959717,-0.4533940473161455,23.860663173002784,0.6870674344061486,1.4727813979009265,1673
beta,advw,730,180,3.0,0.4,M,q20,20000000.0,none,1.1020086395332729,0.4343129016045518,0.3941102510670821,-0.6295201883366331,18.907107237525167,0.707201368041589,1.536414452053173,2007
beta,advw,730,180,3.0,0.4,W,rank,5000000.0,fund63,1.1005368482717792,0.2186060383297131,0.19863581912136757,-0.2421836333349381,13.385299438764871,0.2701873745848277,1.77189742992137,1704
beta,eqw,365,90,1.0,0.4,M,q20,20000000.0,fund63,1.0995565287853382,0.33634201954445736,0.3058887931082623,-0.36080320950766004,16.12462523550514,0.31590993937079953,1.7787435420562363,1704
beta,sqrt_advw,730,180,3.0,0.6,M,rank,5000000.0,fund63,1.099393547270104,0.22470027331483183,0.20438565777722037,-0.2521847226548652,9.46459298054201,0.3850525576492751,1.714593448861756,1704
beta,advw_top100,730,180,3.0,0.4,W,rank,5000000.0,fund63,1.0992721214842522,0.21910688341763573,0.19931996739969593,-0.23638032832290504,13.42269764765551,0.26873900686188534,1.7685123485082712,1704
beta,eqw_top25,730,180,3.0,0.6,M,q20,5000000.0,none,1.097968406384559,0.4276460944916841,0.38948852444657933,-0.4874332214958327,15.389141771063892,0.8985441051844373,1.3475246519408912,2007
beta,eqw_top25,730,180,3.0,0.6,W,q20,20000000.0,fund63,1.0970712926224186,0.382138186228025,0.34832575494211404,-0.6265303979156311,25.554315033747397,0.8053130968913699,1.3420706496045616,1704
beta,eqw_top100,730,180,3.0,0.8,W,q20,50000000.0,fund90,1.0968659909883767,0.4405928153779961,0.4016833587674476,-0.385682535948779,24.697232704011654,0.8545598071728026,1.316950362827013,1673
beta,advw,730,180,3.0,0.4,M,q20,5000000.0,fund90,1.096201863024322,0.2755720711601321,0.25138807044156414,-0.33085289819114927,10.281725078972732,0.4144867509934376,1.6150222820836069,1673
beta,sqrt_advw,730,180,3.0,0.6,M,q20,50000000.0,none,1.0961966584233622,0.5415109856565844,0.49399072830182567,-0.5854686826410007,21.49427284934936,0.8395688579690055,1.420216710501745,2007
beta,eqw_top100,365,180,3.0,0.8,M,q20,50000000.0,fund90,1.0959729614840434,0.49663115341880143,0.4531417935222774,-0.5448089072218033,16.074221901225226,0.9136329871550269,1.2610266177278922,1673
beta,advw,730,180,3.0,1.0,M,q20,20000000.0,none,1.094823422711143,0.4856543380509805,0.4435914760102049,-0.7382658605729449,18.857216906469446,0.8337028868926676,1.4077227798125311,2007
beta,btceth,730,180,3.0,0.8,M,q20,5000000.0,none,1.0936437250091535,0.4600042543417061,0.42061618772407433,-0.8203303437932817,14.233889483851213,0.8965283984064373,1.4279325230799438,2007
beta,eqw_top25,730,180,3.0,0.4,W,q20,20000000.0,fund63,1.0935515382240903,0.38364246005480934,0.3508224776290273,-0.5648077481960857,24.657328335708314,0.6352086867006228,1.4594751060941702,1704
beta,sqrt_advw,730,180,3.0,0.8,M,q20,50000000.0,none,1.0932803682808805,0.5654165673968092,0.5171743532593507,-0.5974220927341385,21.957211065090128,0.8570968033217917,1.4070619772867814,2007
beta,btceth,730,180,3.0,0.4,W,rank,5000000.0,fund90,1.0919581238969487,0.2027088558976731,0.18563793927760855,-0.20103833357236178,11.997380143897026,0.3949564504355162,1.6659107115710223,1673
beta,btceth,730,180,3.0,1.0,M,q20,20000000.0,none,1.091307726473487,0.49261738564970065,0.4514009877320048,-0.8125121692101572,18.206696787390413,0.9609421798257145,1.3099119038991314,2007
beta,eqw_top25,730,180,3.0,0.4,W,q20,20000000.0,none,1.0909769201524973,0.588060847221432,0.5390222619367903,-0.6721559124933609,29.81535228063601,0.9355248704071929,1.3884124213247022,2021
beta,eqw_top25,730,180,3.0,0.4,W,q20,50000000.0,fund90,1.0895476538777498,0.4465341860960624,0.4098344707611703,-0.428292954539923,22.970750472427092,0.5547595182345109,1.5501689085618013,1673
beta,eqw_top25,365,180,3.0,0.8,M,q20,50000000.0,none,1.0892988541462472,0.606775449041268,0.5570330371060901,-0.6198592591325016,24.33421946966374,0.9634397479909654,1.2123351998057108,2007
beta,btc,730,180,3.0,0.4,M,rank,5000000.0,fund63,1.0890619651538103,0.20516581427999908,0.18838764078132425,-0.19273149287452623,9.066736534256275,0.28911970504773715,1.7379525681164245,1704
beta,eqw_top25,730,180,3.0,0.4,W,q20,50000000.0,none,1.0886126335974744,0.5521565171293555,0.5072111971589712,-0.5645669138251002,32.97928722480637,0.7403232863929518,1.4631610725022424,2021
beta,eqw,365,180,3.0,0.6,M,q20,50000000.0,fund63,1.0885690308996376,0.4441763367977077,0.40803690366849976,-0.44500064809242706,15.49159882266858,0.5423999999614653,1.547075038835852,1704
beta,eqw_top25,730,180,3.0,0.8,M,q20,5000000.0,none,1.0877874183556517,0.4658316889583574,0.42823779821109664,-0.5792102635253908,16.04188277370131,0.9545189752265668,1.2596495863362362,2007
beta,eqw_top25,730,180,3.0,0.4,W,rank,5000000.0,fund90,1.0867252299869659,0.227730657904929,0.20955679653049042,-0.25500457870055804,13.059648615192744,0.42422936243295656,1.6219744613121971,1673
beta,eqw,365,180,3.0,0.6,M,q20,50000000.0,none,1.0865605753348755,0.5451128463566465,0.5016865683614959,-0.4431669213055831,22.37970827103921,0.8679874208082196,1.3175648781574243,2007
beta,sqrt_advw,365,90,1.0,0.4,M,q20,20000000.0,fund63,1.0852654385612912,0.33731342438032963,0.3108119105197872,-0.3649085300073005,16.266928092092826,0.42460858011351216,1.656828178750699,1704
beta,eqw_top25,365,180,3.0,0.6,M,q20,50000000.0,none,1.0850522567226324,0.5648050038052757,0.520532536848734,-0.5894084600992939,23.366816938694726,0.9463006376611938,1.216720060409205,2007
beta,sqrt_advw,730,180,3.0,0.4,M,q20,5000000.0,fund90,1.0847041277337923,0.2795347106812564,0.25770595274240504,-0.30009635688736475,10.635749627298242,0.3878669990595582,1.6207427817054498,1673
beta,sqrt_advw,730,180,3.0,0.6,M,rank,5000000.0,fund90,1.0838088804893056,0.20938844079613697,0.1931968307010039,-0.2562720057252679,8.6006874677255,0.5011857187824358,1.6034141236128825,1673
beta,eqw,730,180,3.0,0.4,M,q20,20000000.0,fund90,1.0836023595916526,0.3432196644854419,0.31673949530230033,-0.43726852022968404,13.374291173646826,0.9272918861229587,1.2195901017664605,1673
beta,eqw_top25,180,90,1.0,0.8,M,q20,50000000.0,none,1.0832970741029173,0.583666870930364,0.5387874525680786,-0.6537085060703389,27.229656028022774,1.2947160789964076,0.8357121708386421,2007
beta,btceth,730,180,3.0,0.8,M,q20,20000000.0,fund90,1.0820841819196796,0.3189797693636341,0.29478276708356055,-0.26458313422602875,12.93558101125327,0.59516434547194,1.541102670724478,1673
beta,sqrt_advw,365,180,3.0,0.6,M,q20,50000000.0,fund63,1.0815518122278818,0.44660724828069553,0.4129319032444059,-0.4580785519297565,15.853199085161197,0.6609669270128818,1.4353975158226497,1704
beta,eqw,730,180,3.0,0.6,M,q20,5000000.0,none,1.0807247314429833,0.4246487807711918,0.3929296410235757,-0.6306088643299071,14.603008527412008,0.7181183592329333,1.5886890456278442,2007
beta,sqrt_advw,730,180,3.0,0.6,W,q20,50000000.0,fund63,1.078841978609409,0.40874223302105706,0.3788712722765126,-0.43717419699367244,24.690424951161027,0.530345840554049,1.56695319296644,1704
beta,eqw_top100,730,180,3.0,1.0,W,q20,50000000.0,none,1.0775064314054121,0.6353789621924436,0.5896753315557539,-0.7636740091369916,38.76137199324808,0.8124114985212824,1.3838062266344326,2021
beta,sqrt_advw,365,180,3.0,0.4,M,q20,20000000.0,fund63,1.0775059833279295,0.359691304879992,0.33381838286323745,-0.4031011960275063,14.596687674436614,0.3100580662575188,1.7279266918781384,1704
beta,eqw_top100,730,180,3.0,0.4,W,q20,50000000.0,fund63,1.077424177038737,0.4468583212174953,0.41474688496936263,-0.44325462008091,24.690562076365524,0.4677759820846217,1.6150080945923828,1704
beta,eqw,365,180,3.0,0.8,M,q20,50000000.0,none,1.0765947752742673,0.575805756404368,0.5348398205422081,-0.4766901026064847,22.805634548710113,0.8844548231655288,1.2871392673341384,2007
beta,btceth,730,180,3.0,0.6,M,rank,5000000.0,fund63,1.0764634482529631,0.21424729841230064,0.19902886508595474,-0.22020755431092315,8.953474161421571,0.5182032965738642,1.5310949954887818,1704
beta,eqw,365,180,3.0,0.4,M,q20,20000000.0,fund63,1.0762428734619254,0.3527192248804396,0.3277319957955734,-0.37563011658720713,14.509945610518189,0.27005039737169906,1.7592936081670305,1704
beta,eqw_top25,730,180,3.0,0.4,W,rank,5000000.0,fund63,1.0755597343892946,0.23534644771452007,0.21881299586596215,-0.2545906428839896,14.277860926191941,0.17355936363461907,1.815519438783973,1704
beta,eqw_top100,730,180,3.0,0.8,M,q20,20000000.0,fund63,1.07469533018626,0.3892881499415878,0.3622311728795905,-0.3388850121035707,15.481700969895986,1.1057234516716785,1.0479466767546575,1704
beta,eqw_top100,730,180,3.0,0.8,W,q20,50000000.0,fund63,1.0746238524182279,0.4459128920998627,0.41494788255111226,-0.4791511995264779,26.68253645880925,0.8083533281686471,1.3143315374688715,1704
beta,eqw,365,180,3.0,0.4,M,q20,50000000.0,fund63,1.0743520730520368,0.4469092188182738,0.4159802266203915,-0.4414496422320124,15.462829104528971,0.3886926101613016,1.645477487884303,1704
beta,sqrt_advw,730,180,3.0,0.8,W,q20,50000000.0,fund90,1.0743184213987287,0.40479742448899125,0.3767946415383604,-0.36282651165923174,23.61196401238333,0.7473210742012325,1.3663569792985388,1673
beta,sqrt_advw,365,180,3.0,0.4,M,q20,50000000.0,fund63,1.0727653799037034,0.45056168724219514,0.420000212238989,-0.45085466526331286,15.773922524400419,0.5245304893919177,1.5257006416756458,1704
beta,eqw,730,180,3.0,1.0,W,q20,20000000.0,none,1.069574585425109,0.6996410113718484,0.6541301755910475,-1.0560327341544473,30.75656555014854,1.0373997751855228,1.2488323192178492,2021
beta,eqw_top25,730,180,3.0,0.6,M,q20,50000000.0,fund90,1.0679309571831532,0.423949932726131,0.39698252951143015,-0.5120320600308905,14.647287270756733,0.6109391237213796,1.5054322179929447,1673
beta,eqw_top25,180,90,1.0,0.6,M,q20,50000000.0,none,1.0672793528087732,0.5360954503168179,0.5023009663833263,-0.5968995514634821,26.201903571762784,1.2439084704651733,0.8656246975732069,2007
beta,advw_top100,730,180,3.0,0.6,M,rank,5000000.0,none,1.066634521735224,0.29046358533365707,0.2723178177855379,-0.40297706004130085,10.677103297054822,0.6283720401731056,1.6622274352093074,2007
beta,eqw,730,180,3.0,0.4,M,q20,5000000.0,none,1.0665655505615144,0.4096250170043241,0.38405986091400474,-0.6065692822734404,14.442623747157716,0.6456667367315073,1.6247549929931444,2007
beta,eqw_top100,730,180,3.0,0.4,M,q20,5000000.0,fund63,1.0665145902350672,0.3007670485111867,0.2820093145138272,-0.34078527779904966,11.867015174464838,0.18406147835466946,1.7585632464676069,1704
beta,btc,730,180,3.0,0.4,M,rank,5000000.0,fund90,1.066239091493786,0.19026750454351946,0.17844731642408396,-0.2045920523120675,8.16759680675578,0.2806474149947942,1.745674071630841,1673
beta,eqw_top100,730,180,3.0,0.4,W,q20,50000000.0,none,1.0644645879075527,0.5296183016897059,0.4975443126114614,-0.4810311409481345,33.463627954500296,0.6756627307103755,1.495341482011052,2021
beta,advw,730,180,3.0,0.6,M,q20,5000000.0,fund63,1.064089781839528,0.2872966329673357,0.2699928501058212,-0.4002513945488361,11.18877810274699,0.4921804035670746,1.5181504608886662,1704
beta,eqw_top25,730,180,3.0,1.0,M,q20,20000000.0,fund63,1.0604742543513248,0.46840800118886605,0.44169672131775023,-0.48350731783389467,17.36645932948687,1.165722512542449,0.9672311987420479,1704
beta,btceth,730,180,3.0,0.6,M,rank,5000000.0,fund90,1.060004177265126,0.2005017392131242,0.18915183875070246,-0.23443601228411332,8.08684432033674,0.4995997768058191,1.5656528930964786,1673
beta,eqw,730,180,3.0,0.4,M,q20,20000000.0,fund63,1.0597519480303272,0.351703776715663,0.3318736779577009,-0.4144905817200562,14.381891445058162,0.8944031099288559,1.203437243426493,1704
beta,btc,730,180,3.0,0.4,M,rank,5000000.0,none,1.0577242590414102,0.28184600208681965,0.2664645342844361,-0.4090333949207733,10.41326932764111,0.7179171110701549,1.579551378028976,2007
beta,eqw,365,180,3.0,0.6,M,q20,50000000.0,fund90,1.0569073493386791,0.41876681257249765,0.39621903739672687,-0.47494268705920295,14.321988579314615,0.6076225124936935,1.443353215495076,1673
beta,sqrt_advw,730,180,3.0,0.6,M,q20,5000000.0,none,1.056746320255867,0.4037602824973164,0.3820787210307532,-0.6213824601491784,14.778835964239503,0.702128028405745,1.5353880732920904,2007
beta,btceth,730,180,3.0,0.8,M,rank,5000000.0,none,1.0560258941673912,0.31624401120755213,0.2994661522546189,-0.5068467892070437,10.280958910015105,0.7608512485523816,1.522600680274154,2007
beta,eqw,365,90,1.0,0.4,M,q20,20000000.0,fund90,1.0554163360148108,0.31361471501847715,0.2971478688710349,-0.36772611884292183,15.103448636632843,0.07290368699365911,1.9162645280069703,1673
beta,eqw_top25,730,180,3.0,0.8,W,q20,50000000.0,fund90,1.055406360642247,0.44209793242541057,0.41888882700723956,-0.4873802235191522,25.19160817869595,0.7977433002050796,1.2930950251439965,1673
beta,eqw_top100,365,90,1.0,0.6,M,q20,20000000.0,fund63,1.0553601181596612,0.3480944440920569,0.3298347531826999,-0.384692042715842,16.71014521442556,0.5872034125217965,1.4763884643538978,1704
beta,btceth,730,180,3.0,0.8,M,q20,20000000.0,fund63,1.0551581003983943,0.32892490878881103,0.3117304493654736,-0.3161003064108445,14.065851566288293,0.7176373021896194,1.3460371554354829,1704
beta,sqrt_advw,730,180,3.0,0.4,W,q20,50000000.0,fund63,1.0551196415698965,0.41888458570887316,0.39700197892783146,-0.43033967281794916,24.346190056637756,0.3493247184187666,1.676739686344985,1704
beta,eqw,730,180,3.0,0.6,M,q20,50000000.0,fund90,1.0549023334965117,0.3846093497420922,0.364592377445304,-0.43144724970543336,13.771204077045537,0.5770669596782191,1.4927473902507231,1673
beta,eqw_top25,730,180,3.0,0.8,M,q20,50000000.0,none,1.0546710997737234,0.5901270714269387,0.5595365906523356,-0.9331956690299563,23.175234749624206,0.7012558119108855,1.496588134716217,2007
beta,advw_top100,730,180,3.0,0.4,M,rank,5000000.0,none,1.0541280383648337,0.2853345211523654,0.27068298230163484,-0.4003440769353275,10.758274779434641,0.5590160559469389,1.682248982829883,2007
beta,btc,730,180,3.0,0.4,M,q20,20000000.0,fund90,1.0522309298274468,0.29772021835295825,0.28294189983731116,-0.23819562134982392,13.154681170257776,0.4929564774671795,1.555184719810791,1673
